"company","bean_origin","REF","review_date","cocoa_percent","company_location","rating","bean_type","broad_bean_origin","cacao_decimal"
"Pump Street Bakery","Guantupi River",1223,2014,"75%","U.K.",3,"Forastero (Nacional)","Ecuador",0.75
"Pump Street Bakery","Akessons Estate, Sambirano, Ambanja",1223,2014,"72%","U.K.",3.25,"Trinitario","Madagascar",0.72
"Pump Street Bakery","Guantupi River",1227,2014,"85%","U.K.",2.75,"Forastero (Nacional)","Ecuador",0.85
"Pura Delizia","Venezuela",931,2012,"73%","Italy",2.75," ","Venezuela",0.73
"Q Chocolate","Brazil",1057,2013,"75%","Brazil",3.25," ","Brazil",0.75
"Q Chocolate","Brazil",1057,2013,"85%","Brazil",3.5," ","Brazil",0.85
"Q Chocolate","Brazil",1069,2013,"55%","Brazil",2.75," ","Brazil",0.55
"Q Chocolate","Brazil",1069,2013,"80%","Brazil",3.25," ","Brazil",0.8
"Q Chocolate","Brazil",935,2012,"60%","Brazil",3," ","Brazil",0.6
"Q Chocolate","Brazil",935,2012,"65%","Brazil",3.25," ","Brazil",0.65
"Quetzalli (Wolter)","Mexico, Lot 28022016",1796,2016,"70%","Mexico",2.75,"Criollo","Mexico",0.7
"Quetzalli (Wolter)","Uranga, Lot 22032016",1800,2016,"74%","Mexico",3,"Trinitario","Mexico",0.74
"Raaka","Amazon Basin Blend",1788,2016,"70%","U.S.A.",3," ","Peru(SMartin,Pangoa,nacional)",0.7
"Raaka","Virunga",1708,2015,"75%","U.S.A.",2.75,"Forastero","Congo",0.75
"Raaka","Madagascar",959,2012,"75%","U.S.A.",3.25,"Trinitario","Madagascar",0.75
"Raaka","La Red",785,2011,"85%","U.S.A.",3.5," ","Dominican Republic",0.85
"Rain Republic","Suchitepequez E.",470,2010,"70%","Guatemala",2.75," ","Guatemala",0.7
"Rancho San Jacinto","Ecuador",565,2010,"75%","Eucador",3,"Forastero(Arriba, CCN)","Ecuador",0.75
"Ranger","San Martin, Batch 2",1558,2015,"70%","U.S.A.",2.5," ","Peru",0.7
"Ranger","Chulucanas, Batch 1",1562,2015,"80%","U.S.A.",3.25," ","Peru",0.8
"Ranger","Tumbes, Batch 2",1562,2015,"73%","U.S.A.",3.5,"Criollo","Peru",0.73
"Raoul Boulanger","Piura",1872,2016,"75%","France",3.25,"Criollo","Peru",0.75
"Raw Cocoa","Raw",867,2012,"70%","Poland",2.5,"Criollo"," ",0.7
"Republica del Cacao (aka Confecta)","Esmeraldas",494,2010,"75%","Ecuador",3.25," ","Ecuador",0.75
"Republica del Cacao (aka Confecta)","Los Rios, Vinces",439,2009,"75%","Ecuador",2.5,"Forastero (Arriba)","Ecuador",0.75
"Republica del Cacao (aka Confecta)","Manabi",147,2007,"75%","Ecuador",3,"Forastero (Arriba)","Ecuador",0.75
"Republica del Cacao (aka Confecta)","El Oro",147,2007,"67%","Ecuador",3.5,"Forastero (Arriba)","Ecuador",0.67
"Republica del Cacao (aka Confecta)","Los Rios",170,2007,"75%","Ecuador",3.75,"Forastero (Arriba)","Ecuador",0.75
"Ritual","Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,"75%","U.S.A.",3.75," ","Ecuador",0.75
"Ritual","Camino Verde P., Balao, Guayas, 2014",1466,2015,"85%","U.S.A.",3.5," ","Ecuador",0.85
"Ritual","Mid Mountain, 2014",1466,2015,"70%","U.S.A.",3.5,"Blend"," ",0.7
"Ritual","Toledo District, Maya",1089,2013,"75%","U.S.A.",3.75,"Trinitario","Belize",0.75
"Ritual","Maranon, Cajamarca",1181,2013,"75%","U.S.A.",3,"Forastero (Nacional)","Peru",0.75
"Ritual","Sambirano",891,2012,"75%","U.S.A.",4,"Trinitario","Madagascar",0.75
"Ritual","Camino Verde P., 2012, Balao, Guayas",967,2012,"75%","U.S.A.",3.25,"Nacional (Arriba)","Ecuador",0.75
"Ritual","Gran Couva",979,2012,"75%","U.S.A.",3.5,"Trinitario","Trinidad",0.75
"Ritual","Costa Rica",745,2011,"75%","U.S.A.",3.5," ","Costa Rica",0.75
"Roasting Masters","La Dorado, light roast",1844,2016,"70%","South Korea",3.25," ","Costa Rica",0.7
"Roasting Masters","Tapanti, light roast",1844,2016,"70%","South Korea",3.25," ","Costa Rica",0.7
"Roasting Masters","Maleku",1844,2016,"70%","South Korea",3.25," ","Costa Rica",0.7
"Robert (aka Chocolaterie Robert)","Madagascar",1061,2013,"75%","Madagascar",3.25,"Trinitario","Madagascar",0.75
"Robert (aka Chocolaterie Robert)","Madagascar w/ nibs",1061,2013,"68%","Madagascar",3.25,"Trinitario","Madagascar",0.68
"Rococo (Grenada Chocolate Co.)","Gru Grococo, St. Andrews",923,2012,"66%","U.K.",3.5,"Trinitario","Grenada",0.66
"Rogue","La Masica, Batch 1, FHIA Research Center",1748,2016,"75%","U.S.A.",3.75," ","Honduras",0.75
"Rogue","Caranero, Choc. Garage Exclusive",1446,2015,"70%","U.S.A.",3.75," ","Venezuela",0.7
"Rogue","Tranquilidad, Batch 1",1566,2015,"75%","U.S.A.",3.25," ","Bolivia",0.75
"Rogue","Porcelana",1209,2014,"80%","U.S.A.",3.75,"Criollo","Venezuela",0.8
"Rogue","Akessons Estate, Sambirano, 2013",1038,2013,"70%","U.S.A.",3.5,"Trinitario","Madagascar",0.7
"Rogue","Hispaniola, 2013",1081,2013,"70%","U.S.A.",3.5," ","Dominican Republic",0.7
"Rogue","Silvestre, Batch 7, 2013",1081,2013,"75%","U.S.A.",4," ","Bolivia",0.75
"Rogue","Bachelor's Hall E., St. Thomas Parish",1193,2013,"75%","U.S.A.",3.75,"Trinitario","Jamaica",0.75
"Rogue","Camino Verde P., Balao, Guayas",979,2012,"75%","U.S.A.",3.75,"Nacional (Arriba)","Ecuador",0.75
"Rogue","Silvestre, Batch 1, 2011",793,2011,"75%","U.S.A.",3,"Criollo","Bolivia",0.75
"Rogue","Piura",565,2010,"75%","U.S.A.",3.75," ","Peru",0.75
"Rogue","Rio Caribe",327,2009,"70%","U.S.A.",3.5,"Trinitario","Venezuela",0.7
"Rogue","Hispaniola, 2008",213,2008,"70%","U.S.A.",2.75," ","Dominican Republic",0.7
"Rogue","Jamaica",213,2008,"70%","U.S.A.",2.75,"Trinitario","Jamaica",0.7
"Rogue","Sambirano, 2008",213,2008,"70%","U.S.A.",2.75,"Trinitario","Madagascar",0.7
"Rogue","Trinidad",213,2008,"70%","U.S.A.",3,"Trinitario","Trinidad",0.7
"Rozsavolgyi","Sur del Lago",809,2012,"84%","Hungary",2.5," ","Venezuela",0.84
"Rozsavolgyi","Rio Caribe Superior, Paria Penninsula",871,2012,"76%","Hungary",2.25,"Trinitario","Venezuela",0.76
"Rozsavolgyi","Sambirano, Akesson Estate",871,2012,"72%","Hungary",2.5,"Trinitario","Madagascar",0.72
"Rozsavolgyi","Carenero Superior",713,2011,"73%","Hungary",3.5,"Criollo","Venezuela",0.73
"Rozsavolgyi","Porcelana",717,2011,"71%","Hungary",2.5," ","Venezuela",0.71
"Rozsavolgyi","Aragua, Trincheras",717,2011,"70%","Hungary",3.5," ","Venezuela",0.7
"Rozsavolgyi","Principe",765,2011,"77%","Hungary",2.75,"Forastero","Principe",0.77
"S.A.I.D.","Malgascio",607,2010,"64%","Italy",3.5,"Trinitario","Madagascar",0.64
"S.A.I.D.","100 percent",615,2010,"100%","Italy",1.5," "," ",1
"S.A.I.D.","Samana",615,2010,"70%","Italy",3," ","Dominican Republic",0.7
"S.A.I.D.","Arawak",615,2010,"72%","Italy",3.5," ","Carribean",0.72
"S.A.I.D.","Latino",615,2010,"72%","Italy",3.5," "," ",0.72
"Sacred","Midnight",813,2012,"83%","U.S.A.",2.75," ","Central and S. America",0.83
"Sacred","Twilight",813,2012,"69%","U.S.A.",3.25," ","Central and S. America",0.69
"Salgado","Bahia Superior",288,2008,"70%","Argentina",3.5,"Forastero","Brazil",0.7
"Salgado","Esmeraldas",288,2008,"70%","Argentina",3.5,"Forastero (Nacional)","Ecuador",0.7
"Salgado","Carenero Superior",288,2008,"70%","Argentina",3.5,"Trinitario","Venezuela",0.7
"Salgado","Rio Arriba",292,2008,"70%","Argentina",3.5,"Forastero (Arriba) ASSS","Ecuador",0.7
"Santander (Compania Nacional)","Colombian 2008",404,2009,"75%","Colombia",2.75,"Forastero (Nacional)","Colombia",0.75
"Santander (Compania Nacional)","Colombian w/ nibs",414,2009,"70%","Colombia",3,"Forastero (Nacional)","Colombia",0.7
"Santander (Compania Nacional)","Colombian Semi Dark",32,2006,"53%","Colombia",2,"Forastero (Nacional)","Colombia",0.53
"Santander (Compania Nacional)","Colombian",32,2006,"65%","Colombia",3,"Forastero (Nacional)","Colombia",0.65
"Santander (Compania Nacional)","Colombian Dark",32,2006,"70%","Colombia",4,"Forastero (Nacional)","Colombia",0.7
"Santome","Sao Tome",761,2011,"70%","France",2.75,"Forastero","Sao Tome",0.7
"Scharffen Berger","San Juan de Cheni",959,2012,"78%","U.S.A.",4," ","Peru",0.78
"Scharffen Berger","Markham Valley",781,2011,"68%","U.S.A.",3.75," ","Papua New Guinea",0.68
"Scharffen Berger","Camahogne",464,2010,"68%","U.S.A.",3.5,"Trinitario","Grenada",0.68
"Scharffen Berger","Amina",464,2010,"65%","U.S.A.",3.75,"Trinitario, Criollo","Madagascar",0.65
"Scharffen Berger","Tome Acu",336,2009,"68%","U.S.A.",3.75," ","Brazil",0.68
"Scharffen Berger","Asante",336,2009,"65%","U.S.A.",4,"Forastero","Ghana",0.65
"Scharffen Berger","Ben Tre",445,2009,"72%","U.S.A.",3.75,"Trinitario","Vietnam",0.72
"Scharffen Berger","Finisterra",227,2008,"72%","U.S.A.",3,"Blend","Ven., Trinidad, Mad.",0.72
"Scharffen Berger","Las Islas",117,2007,"72%","U.S.A.",3,"Blend","Carribean(DR/Jam/Tri)",0.72
"Scharffen Berger","Nibby",135,2007,"62%","U.S.A.",3," "," ",0.62
"Scharffen Berger","Cuyagua",135,2007,"75%","U.S.A.",3.75," ","Venezuela",0.75
"Scharffen Berger","Antilles (Trin/Gren/DR/Ven)",188,2007,"75%","U.S.A.",3,"Blend","Carribean",0.75
"Scharffen Berger","Extra Dark",15,2006,"82%","U.S.A.",2," "," ",0.82
"Scharffen Berger","Bittersweet",15,2006,"70%","U.S.A.",3.5,"Blend"," ",0.7
"Scharffen Berger","Kumasi Sambirano",40,2006,"68%","U.S.A.",2,"Blend","Ghana & Madagascar",0.68
"Scharffen Berger","Jamaica a l'ancienne",56,2006,"70%","U.S.A.",2,"Trinitario","Jamaica",0.7
"Scharffen Berger","Semisweet",56,2006,"62%","U.S.A.",3,"Blend"," ",0.62
"Seaforth","Dominican Republic",1658,2015,"70%","U.K.",2.75," ","Domincan Republic",0.7
"Seaforth","Grenada",1658,2015,"70%","U.K.",2.75," ","Grenada",0.7
"Shark Mountain","Jamaica",1450,2015,"72%","U.S.A.",3.25,"Trinitario","Jamaica",0.72
"Shark Mountain","Papua New Guinea",1450,2015,"73%","U.S.A.",3.5,"Forastero","Papua New Guinea",0.73
"Shark Mountain","Cuyagua",1466,2015,"77%","U.S.A.",2.75,"Criollo","Venezuela",0.77
"Shark Mountain","ROIG",1466,2015,"74%","U.S.A.",3.5,"Criollo, Trinitario","Dominican Republic",0.74
"Shark Mountain","Ecuador",1335,2014,"75%","U.S.A.",3,"Trinitario","Ecuador",0.75
"Shark Mountain","Belize, 2013",1335,2014,"72%","U.S.A.",3.25,"Criollo, Trinitario","Belize",0.72
"Shark's","Hilo",713,2011,"73%","U.S.A.",2," ","Hawaii",0.73
"Shark's","Hilo, w/ added cocoa butter",721,2011,"73%","U.S.A.",2.5," ","Hawaii",0.73
"Shattel","Tingo Maria",1884,2016,"70%","Peru",3.25," ","Peru",0.7
"Shattell","Porcelana",757,2011,"75%","Peru",3.5,"Criollo","Peru",0.75
"Sibu","Oro",1586,2015,"82%","Costa Rica",3.25," ","Costa Rica",0.82
"Sibu","Oscuro",1586,2015,"70%","Costa Rica",3.5," ","Costa Rica",0.7
"Sibu Sura","Peru",911,2012,"70%","U.S.A.",2.5," ","Peru",0.7
"Silvio Bessone","Maya Belize",717,2011,"67%","Italy",3,"Criollo","Belize",0.67
"Silvio Bessone","Trintade, Sao Tome",725,2011,"65%","Italy",3.25,"Forastero","Sao Tome",0.65
"Silvio Bessone","Bahia, Scavina",729,2011,"60%","Italy",3.25,"Trinitario","Brazil",0.6
"Silvio Bessone","Porcelana, Colombia, Amazonas",741,2011,"68%","Italy",3,"Criollo, Trinitario","Colombia",0.68
"Sirene","Wild Bolivia",1788,2016,"73%","Canada",3.5," ","Bolivia",0.73
"Sirene","Kokoa Kamili Coop",1856,2016,"73%","Canada",3.5," ","Tanzania",0.73
"Sirene","Esmeraldas, Salazar Farm",1860,2016,"73%","Canada",3.75," ","Ecuador",0.73
"Sirene","Somia Plantation, 2012",1502,2015,"100%","Canada",3,"Trinitario","Madagascar",1
"Sirene","Camino Verde P., Balao, Guayas, 2012",1506,2015,"100%","Canada",3," ","Ecuador",1
"Sirene","Lachua w/ cane sugar",1614,2015,"73%","Canada",3," ","Guatemala",0.73
"Sirene","Lachua w/ maple sugar, batch 5",1614,2015,"73%","Canada",3.25," ","Guatemala",0.73
"Sirene","Pisa",1650,2015,"73%","Canada",3.25," ","Haiti",0.73
"Sirene","Somia Plantation, 2012",1339,2014,"67%","Canada",3.75,"Trinitario","Madagascar",0.67
"Sirene","Somia Plantation, 2012",1339,2014,"73%","Canada",3.75,"Trinitario","Madagascar",0.73
"Sirene","Camino Verde P., Balao, Guayas",1343,2014,"73%","Canada",3.75," ","Ecuador",0.73
"Sjolinds","Ghana",1454,2015,"70%","U.S.A.",2.75,"Forastero","Ghana",0.7
"Sjolinds","Nicaragua",1462,2015,"72%","U.S.A.",3," ","Nicaragua",0.72
"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,"70%","Australia",3.5," ","Dominican Republic",0.7
"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,"70%","Australia",3.75,"Criollo","Venezuela",0.7
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,"70%","Australia",4,"Criollo","Ecuador",0.7
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,"70%","Australia",3.75," ","Belize",0.7
"Smooth Chocolator, The","Tien Giang",1864,2016,"70%","Australia",3,"Trinitario","Vietnam",0.7
"Smooth Chocolator, The","Australia",1864,2016,"67%","Australia",3.75," ","Australia",0.67
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,"70%","Australia",3.25," ","Guatemala",0.7
"Smooth Chocolator, The","Akesson's Estate",1618,2015,"65%","Australia",3.25,"Trinitario","Madagascar",0.65
"Smooth Chocolator, The","Akesson's Estate",1622,2015,"70%","Australia",3.5,"Trinitario","Madagascar",0.7
"Smooth Chocolator, The","Kokoa Kamili",1622,2015,"67%","Australia",3.75," ","Tanzania",0.67
"Smooth Chocolator, The","San Juan Estate",1622,2015,"70%","Australia",3.75,"Trinitario","Trinidad",0.7
"Smooth Chocolator, The","Camino Verde",1622,2015,"72%","Australia",4," ","Ecuador",0.72
"Smooth Chocolator, The","Bolivia",1626,2015,"72%","Australia",2.75," ","Bolivia",0.72
"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,"65%","Australia",3.5," ","Papua New Guinea",0.65
"Smooth Chocolator, The","Maranon, batch 2",1666,2015,"67%","Australia",3,"Forastero (Nacional)","Peru",0.67
"Smooth Chocolator, The","Chuao, batch 3",1666,2015,"70%","Australia",3.75,"Trinitario","Venezuela",0.7
"Snake & Butterfly","Ghana",693,2011,"67%","U.S.A.",1.5,"Forastero","Ghana",0.67
"Snake & Butterfly","Madagascar",502,2010,"68%","U.S.A.",3,"Trinitario","Madagascar",0.68
"Snake & Butterfly","Ecuador",502,2010,"68%","U.S.A.",3.25," ","Ecuador",0.68
"Sol Cacao","Ecuador, Batch 1",1812,2016,"70%","U.S.A.",3.5," ","Ecuador",0.7
"Sol Cacao","Madagascar",1518,2015,"72%","U.S.A.",3,"Trinitario","Madagascar",0.72
"Solkiki","Maranon, Fortunato No. 4",1840,2016,"68%","U.K.",2.75,"Forastero (Nacional)","Peru",0.68
"Solkiki","Castillo, Hispaniola, unroasted",1840,2016,"85%","U.K.",2.75," ","Domincan Republic",0.85
"Solomons Gold","Solomon Island",1792,2016,"70%","New Zealand",3.25," ","Solomon Islands",0.7
"Solomons Gold","Solomon Island w/ nibs",1796,2016,"75%","New Zealand",3.25," ","Solomon Islands",0.75
"Solstice","Bundibugyo",1335,2014,"70%","U.S.A.",3,"Forastero, Trinitario","Uganda",0.7
"Solstice","Sambirano",1157,2013,"70%","U.S.A.",3,"Trinitario","Madagascar",0.7
"Solstice","Amazonas",1157,2013,"70%","U.S.A.",3," ","Venezuela",0.7
"Solstice","Bolivia",1161,2013,"70%","U.S.A.",3.25," ","Bolivia",0.7
"Solstice","San Martin",1161,2013,"70%","U.S.A.",3.25," ","Peru",0.7
"Solstice","Wasatch",1161,2013,"70%","U.S.A.",3.5,"Blend"," ",0.7
"Soma","Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,"62%","Canada",3.5," ","Domincan Republic",0.62
"Soma","Sambirano Valley, Black Science, B-60307.0",1820,2016,"70%","Canada",3.5,"Trinitario","Madagascar",0.7
"Soma","Bahia Black, batch bra50722.1",1828,2016,"70%","Canada",3.5,"Forastero (Parazinho)","Brazil",0.7
"Soma","Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,"75%","Canada",3.75," ","Ven.,Ecu.,Peru,Nic.",0.75
"Soma","Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,"70%","Canada",3.75,"Trinitario","Nicaragua",0.7
"Soma","Tien Giang, Black S., batch VIT60420.0",1828,2016,"70%","Canada",4,"Trinitario","Vietnam",0.7
"Soma","Camino Verde, Black S., batch cvu6030.0",1832,2016,"70%","Canada",3.25," ","Ecuador",0.7
"Soma","CSB Chama",1594,2015,"70%","Canada",3.5,"Criollo","Venezuela",0.7
"Soma","Porcelana",1594,2015,"75%","Canada",4," ","Venezuela",0.75
"Soma","La Tronca, Matagalpa",1227,2014,"70%","Canada",3.5," ","Nicaragua",0.7
"Soma","Maranon Canyon",1259,2014,"70%","Canada",3.75,"Forastero (Nacional)","Peru",0.7
"Soma","La Dalia",1307,2014,"70%","Canada",3.25,"Trinitario","Nicaragua",0.7
"Soma","Camino Verde P., Balao, Guayas",1307,2014,"80%","Canada",3.5,"Forastero (Nacional)","Ecuador",0.8
"Soma","Espiritu Santo, 'Smoke Monster'",1307,2014,"70%","Canada",3.75,"Forastero (Amelonado)","Vanuatu",0.7
"Soma","Little Big Man",1339,2014,"70%","Canada",3.25,"Blend","Madagascar & Ecuador",0.7
"Soma","Rizek Cacao, Domin. Rep.",1019,2013,"77%","Canada",3.75,"Trinitario","Dominican Republic",0.77
"Soma","Java",1030,2013,"70%","Canada",3.25,"Criollo","Indonesia",0.7
"Soma","Apurimac, El Quinacho Co-op",1073,2013,"70%","Canada",2.75,"Criollo","Peru",0.7
"Soma","Sangre Grande P., Trinidad",1073,2013,"70%","Canada",3.75,"Trinitario","Trinidad",0.7
"Soma","Chef's Blend",1077,2013,"70%","Canada",3.25," "," ",0.7
"Soma","Patanemo",1077,2013,"70%","Canada",3.75,"Criollo","Venezuela",0.7
"Soma","Crazy 88",1077,2013,"88%","Canada",4," ","Guat., D.R., Peru, Mad., PNG",0.88
"Soma","Maracaibo, El Vigia",1077,2013,"70%","Canada",4,"Criollo","Venezuela",0.7
"Soma","Equator",1081,2013,"67%","Canada",4," ","Peru, Dom. Rep",0.67
"Soma","Orinoco",1173,2013,"70%","Canada",3.25,"Forastero","Venezuela",0.7
"Soma","Bachelor's Hall E., St. Thomas Parish",1177,2013,"70%","Canada",4,"Trinitario","Jamaica",0.7
"Soma","Noula Coop",817,2012,"70%","Canada",3.25," ","Haiti",0.7
"Soma","O'ahu",833,2012,"70%","Canada",3.75," ","Hawaii",0.7
"Soma","Dual Origins, Sambirano, Elvesia",867,2012,"70%","Canada",4,"Blend","Dom. Rep., Madagascar",0.7
"Soma","Dancing in Your Head, 5 bean blend",867,2012,"70%","Canada",4,"Blend","Gre., PNG, Haw., Haiti, Mad",0.7
"Soma","Cahabon Region",951,2012,"70%","Canada",3.5,"Trinitario","Guatemala",0.7
"Soma","Carenero Superior",951,2012,"70%","Canada",3.75,"Trinitario","Venezuela",0.7
"Soma","Eastern Promises",967,2012,"70%","Canada",3.5,"Blend","Mad., Java, PNG",0.7
"Soma","Papua New Guinea",983,2012,"85%","Canada",3.5,"Trinitario","Papua New Guinea",0.85
"Soma","Grenada, Black Science",676,2011,"70%","Canada",2.75,"Trinitario","Grenada",0.7
"Soma","Alto Beni, Wild Bolivian",676,2011,"70%","Canada",3.5,"Nacional","Bolivia",0.7
"Soma","Peruvian",676,2011,"64%","Canada",4," ","Peru",0.64
"Soma","Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,"70%","Canada",4,"","Ven, Bolivia, D.R.",0.7
"Soma","Elvesia P., Black Science",682,2011,"70%","Canada",3.75,"Forastero","Dominican Republic",0.7
"Soma","Chuao",688,2011,"70%","Canada",3.5,"Criollo","Venezuela",0.7
"Soma","Black Science Blend 1",607,2010,"70%","Canada",3.75,"Trinitario, Nacional","DR, Ecuador, Peru",0.7
"Soma","Hispaniola",377,2009,"70%","Canada",3,"Forastero","Dominican Republic",0.7
"Soma","Africa",377,2009,"70%","Canada",3.5,"Forastero","Ghana",0.7
"Soma","Conacado",387,2009,"70%","Canada",3,"Trinitario","Dominican Republic",0.7
"Soma","Papua New Guinea",387,2009,"70%","Canada",3.5,"Trinitario","Papua New Guinea",0.7
"Soma","Madagascar",387,2009,"70%","Canada",3.75,"Criollo","Madagascar",0.7
"Soma","Ocumare",387,2009,"70%","Canada",3.75,"Criollo","Venezuela",0.7
"Somerville","Nicaragua",1367,2014,"70%","U.S.A.",3.25," ","Nicaragua",0.7
"Somerville","Hawaiian, Big Island",1395,2014,"70%","U.S.A.",3.5," ","Hawaii",0.7
"Soul","Dominican Republic",1932,2017,"70%","Canada",3.25," ","Dominican Republic",0.7
"Soul","Madagascar",1936,2017,"70%","Canada",3.5," ","Madagascar",0.7
"Soul","Venezuela",1936,2017,"75%","Canada",3.5," ","Venezuela",0.75
"Soul","Ecuador",1936,2017,"75%","Canada",3.25," ","Ecuador",0.75
"Soul","Papua New Guinea",1936,2017,"77%","Canada",3.25," ","Papua New Guinea",0.77
"Soul","Tanzania",1940,2017,"80%","Canada",3.5," ","Tanzania",0.8
"Spagnvola","AgroCriso Plantation",793,2012,"70%","U.S.A.",3," ","Dominican Republic",0.7
"Spagnvola","AgroCriso Plantation",793,2012,"80%","U.S.A.",3," ","Dominican Republic",0.8
"Spagnvola","AgroCriso Plantation",793,2012,"75%","U.S.A.",3.25," ","Dominican Republic",0.75
"Spencer","Dominican Republic",1932,2017,"70%","U.S.A.",3.75," ","Dominican Republic",0.7
"Spencer","Ecuador",1932,2017,"70%","U.S.A.",3.5," ","Ecuador",0.7
"Spencer","Peru",1932,2017,"70%","U.S.A.",2.75," ","Peru",0.7
"Spencer","Dominican Republic, lot D82R",1792,2016,"70%","Australia",3.5," ","Domincan Republic",0.7
"Spencer","Ecuador, lot E432314L",1792,2016,"70%","Australia",3.75," ","Ecuador",0.7
"Spencer","Madagascar, lot M0403R",1792,2016,"70%","Australia",3.75," ","Madagascar",0.7
"Spencer","Malekula Island",1434,2014,"72%","Australia",2.75,"Trinitario","Vanuatu",0.72
"Sprungli (Felchlin)","Alto Beni",1057,2013,"70%","Switzerland",3,"Criollo","Bolivia",0.7
"SRSLY","Dominican Republic",1113,2013,"70%","U.S.A.",3," ","Dominican Republic",0.7
"SRSLY","Dominican Republic",1121,2013,"84%","U.S.A.",2.25," ","Dominican Republic",0.84
"Starchild","Bolivar, Arriba",1634,2015,"70%","U.S.A.",3,"Forastero (Nacional)","Ecuador",0.7
"Starchild","Hispaniola",1692,2015,"70%","U.S.A.",3," ","Domincan Republic",0.7
"Starchild","Cacao Verapaz",1692,2015,"70%","U.S.A.",3," ","Guatemala",0.7
"Starchild","Rio Tuma",1692,2015,"70%","U.S.A.",3,"Trinitario (Amelonado)","Nicaragua",0.7
"Starchild","Sambirano Valley",1696,2015,"70%","U.S.A.",3,"Trinitario","Madagascar",0.7
"Stella (aka Bernrain)","Bahia, Agri-Forestal Plantation, 2010",859,2012,"68%","Switzerland",2.75,"Trinitario","Brazil",0.68
"Stella (aka Bernrain)","India",729,2011,"72%","Switzerland",3.25," ","India",0.72
"Stone Grindz","Ecuador, Midnight Dark",1291,2014,"84%","U.S.A.",3.5," ","Ecuador",0.84
"Stone Grindz","Ecuador, Twilght Dark",1291,2014,"70%","U.S.A.",3.5," ","Ecuador",0.7
"StRita Supreme","Samar, East Visayas region",939,2012,"65%","U.S.A.",2.5," ","Philippines",0.65
"StRita Supreme","Samar, East Visayas region",943,2012,"70%","U.S.A.",2.5," ","Philippines",0.7
"StRita Supreme","Samar, East Visayas region",943,2012,"75%","U.S.A.",2.75," ","Philippines",0.75
"Sublime Origins","Sambirano",1157,2013,"67%","U.S.A.",2.75,"Trinitario","Madagascar",0.67
"Sublime Origins","Moho Valley",1157,2013,"78%","U.S.A.",3.25,"Trinitario","Belize",0.78
"Summerbird","Peru",1800,2016,"61%","Denmark",2.5,"Criollo, Trinitario","Peru",0.61
"Summerbird","Peru",1800,2016,"71%","Denmark",3,"Criollo, Trinitario","Peru",0.71
"Suruca Chocolate","Venezuela",1796,2016,"70%","Venezuela",2.75," ","Venezuela",0.7
"Suruca Chocolate","Venezuela",1796,2016,"60%","Venezuela",3," ","Venezuela",0.6
"Svenska Kakaobolaget","Sri Lanka",1618,2015,"70%","Sweden",2.75,"Criollo, Trinitario","Sri Lanka",0.7
"Szanto Tibor","Nacional",1668,2015,"70%","Hungary",3.25," ","Ecuador",0.7
"Szanto Tibor","Baracoa",1704,2015,"88%","Hungary",3.25,"Trinitario","Cuba",0.88
"Szanto Tibor","Ambolikapiky",1704,2015,"70%","Hungary",3.25,"Trinitario","Madagascar",0.7
"Szanto Tibor","Winak, Sumaco",1704,2015,"70%","Hungary",3.75,"Forastero (Nacional)","Ecuador",0.7
"Szanto Tibor","Ben Tre, Mekong Delta",1708,2015,"70%","Hungary",3.25,"Trinitario","Vietnam",0.7
"Szanto Tibor","Fazenda Sempre Firme, Bahia",1708,2015,"70%","Hungary",3.5,"Forastero (Parazinho)","Brazil",0.7
"Szanto Tibor","Porcelana",1263,2014,"70%","Hungary",3.5,"Criollo","Venezuela",0.7
"Szanto Tibor","Baracoa",1263,2014,"70%","Hungary",3.75,"Trinitario","Cuba",0.7
"Szanto Tibor","Autumn, Primary Harvest, 2012",1185,2013,"70%","Hungary",3.5,"Criollo","Madagascar",0.7
"Szanto Tibor","Spring, Secondary Harvest, 2012",1185,2013,"70%","Hungary",3.5,"Criollo","Madagascar",0.7
"Szanto Tibor","Cacao Blanco",1193,2013,"70%","Hungary",3.25," ","Nicaragua",0.7
"Szanto Tibor","Santo Domingo",939,2012,"70%","Hungary",3.25," ","Dominican Republic",0.7
"Szanto Tibor","Millot Plantation",939,2012,"70%","Hungary",3.25," ","Madagascar",0.7
"Szanto Tibor","Ayacucho, ""El Guinacho""",939,2012,"70%","Hungary",3.75," ","Peru",0.7
"Szanto Tibor","Crudo",761,2011,"70%","Hungary",3," ","Venezuela",0.7
"Tabal","Costa Rica",1101,2013,"70%","U.S.A.",2.75," ","Costa Rica",0.7
"Tabal","Dominican Republic",1101,2013,"70%","U.S.A.",2.75," ","Dominican Republic",0.7
